Município;Entidade;Código da Licitação;Modalidade de licitação;Objeto;Descrição do objeto contratado;Produto (item);Quantidade do objeto contratado (item);Unidade do objeto contratado;Valor unitário orçamento estimativo lote;Quantidade orçamento estimativo lote;Unidade de medida orçamento estimativo lote;Valor unitário orçamento estimativo item;Quantidade orçamento estimativo item;Unidade de medida orçamento estimativo item;Número do edital;Data do edital;CNPJ do participante candidato;Nome do participante candidato;Resultado da Habilitação;Valor da Proposta;arquivo_origem;ano
Ferraz de Vasconcelos;SECRETARIA DA SAUDE / HOSPITAL REG OSIRIS FLORINDO COELHO DE FERRAZ DE VASCONCELOS; 2020897855719;Contratacao Direta - Dispensa de licitacao;Medicamentos;468745-0 - MEDICAMENTOS GERAIS DE USO HUMANO IOBITRIDOL 767,80 MG/ML (EQUIV. 350 MG/ML DE IODO), FORMA FARMACEUTICA SOLUCAO INEJTAVEL, FORMA DE APRESENTACAO BOLSA/FRASCO/FRASCO-AMPOLA, VIA DE ADMINISTRACAO INTRAVENOSA;;;;38,5;300,0;Unid. 50,00 ml;;;;;;;;;;licitacao-2020-01_0.zip;2020
Ferraz de Vasconcelos;SECRETARIA DA SAUDE / HOSPITAL REG OSIRIS FLORINDO COELHO DE FERRAZ DE VASCONCELOS; 2020897855719;Contratacao Direta - Dispensa de licitacao;Medicamentos;468745-0 - MEDICAMENTOS GERAIS DE USO HUMANO IOBITRIDOL 767,80 MG/ML (EQUIV. 350 MG/ML DE IODO), FORMA FARMACEUTICA SOLUCAO INEJTAVEL, FORMA DE APRESENTACAO BOLSA/FRASCO/FRASCO-AMPOLA, VIA DE ADMINISTRACAO INTRAVENOSA;;;;38,7;300,0;Unid. 50,00 ml;;;;;;;;;;licitacao-2020-01_0.zip;2020
Ferraz de Vasconcelos;SECRETARIA DA SAUDE / HOSPITAL REG OSIRIS FLORINDO COELHO DE FERRAZ DE VASCONCELOS; 2020897855719;Contratacao Direta - Dispensa de licitacao;Medicamentos;468745-0 - MEDICAMENTOS GERAIS DE USO HUMANO IOBITRIDOL 767,80 MG/ML (EQUIV. 350 MG/ML DE IODO), FORMA FARMACEUTICA SOLUCAO INEJTAVEL, FORMA DE APRESENTACAO BOLSA/FRASCO/FRASCO-AMPOLA, VIA DE ADMINISTRACAO INTRAVENOSA;;;;55,23;300,0;Unid. 50,00 ml;;;;;;;;;;licitacao-2020-01_0.zip;2020
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000211;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;290,53;24,0;UN;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000211;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;291,03;24,0;UN;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000211;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLARGINA 100 UI/ML, FRASCO 10 ML ;;;;291,53;24,0;UN;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000211;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLULISINA 100 UI/ML, FRASCO COM 10 ML ;;;;120,78;24,0;FRS;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000211;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLULISINA 100 UI/ML, FRASCO COM 10 ML ;;;;121,28;24,0;FRS;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000211;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA GLULISINA 100 UI/ML, FRASCO COM 10 ML ;;;;121,78;24,0;FRS;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000306;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA LIRAGLUTIDA 6,0MG/3ML CANETA PRE-ENCHIDA PRE ENCHIDA DESCARTAVEL;;;;534,0;24,0;UN;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000306;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA LIRAGLUTIDA 6,0MG/3ML CANETA PRE-ENCHIDA PRE ENCHIDA DESCARTAVEL;;;;536,0;24,0;UN;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000306;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA LIRAGLUTIDA 6,0MG/3ML CANETA PRE-ENCHIDA PRE ENCHIDA DESCARTAVEL;;;;780,0;24,0;UN;;;;;;;;;;licitacao-2021-05_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000395;Contratacao Direta - Dispensa de licitacao;Medicamentos;BRENTUXIMABE VEDOTINA 50MG/AMPOLA ;;;;22000,0;2,0;AMP;;;;;;;;;;licitacao-2021-08_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000395;Contratacao Direta - Dispensa de licitacao;Medicamentos;BRENTUXIMABE VEDOTINA 50MG/AMPOLA ;;;;22800,0;2,0;AMP;;;;;;;;;;licitacao-2021-08_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2021000000395;Contratacao Direta - Dispensa de licitacao;Medicamentos;BRENTUXIMABE VEDOTINA 50MG/AMPOLA ;;;;25220,0;2,0;AMP;;;;;;;;;;licitacao-2021-08_0.zip;2021
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000615;Contratacao Direta - Dispensa de licitacao;Medicamentos;BRENTUXIMABE VEDOTINA 50MG/AMPOLA ;;;;22000,0;2,0;AMP;;;;;;;;;;licitacao-2022-01_0.zip;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000615;Contratacao Direta - Dispensa de licitacao;Medicamentos;BRENTUXIMABE VEDOTINA 50MG/AMPOLA ;;;;23790,0;2,0;AMP;;;;;;;;;;licitacao-2022-01_0.zip;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000615;Contratacao Direta - Dispensa de licitacao;Medicamentos;BRENTUXIMABE VEDOTINA 50MG/AMPOLA ;;;;24000,0;2,0;AMP;;;;;;;;;;licitacao-2022-01_0.zip;2022
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023840246109;Contratacao Direta - Dispensa de licitacao;Medicamentos;10580-5 -Â MEDICAMENTOS GERAIS DE USO HUMANO DIPIRONA 500MG/ML, FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA /SERINGA PREENCHIDA /AMPOLA 2ML, VIA DE ADMINISTRACAO INTRAMUSCULAR/INTRAVENOSA;;;;1,23;14300,0;UNIDADE;;;;;;;;;;licitacao-2023-07_0.zip;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023840246109;Contratacao Direta - Dispensa de licitacao;Medicamentos;10580-5 -Â MEDICAMENTOS GERAIS DE USO HUMANO DIPIRONA 500MG/ML, FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA /SERINGA PREENCHIDA /AMPOLA 2ML, VIA DE ADMINISTRACAO INTRAMUSCULAR/INTRAVENOSA;;;;1,25;14300,0;UNIDADE;;;;;;;;;;licitacao-2023-07_0.zip;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023840246109;Contratacao Direta - Dispensa de licitacao;Medicamentos;10580-5 -Â MEDICAMENTOS GERAIS DE USO HUMANO DIPIRONA 500MG/ML, FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA /SERINGA PREENCHIDA /AMPOLA 2ML, VIA DE ADMINISTRACAO INTRAMUSCULAR/INTRAVENOSA;;;;2,14;14300,0;UNIDADE;;;;;;;;;;licitacao-2023-07_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483898;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS (PIRFENIDONA) ;;;;12025,8;270,0;CAP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483898;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS (PIRFENIDONA) ;;;;14850,0;270,0;CAP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483898;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS (PIRFENIDONA) ;;;;16794,0;270,0;CAP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483898;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS (PIRFENIDONA) ;;;;17287,0;270,0;CAP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483898;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS (PIRFENIDONA) ;;;;17639,1;270,0;CAP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483899;Contratacao Direta - Dispensa de licitacao;Medicamentos;VEDOLIZUMABE 300MG ;;;;13933,38;1,0;AMP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483899;Contratacao Direta - Dispensa de licitacao;Medicamentos;VEDOLIZUMABE 300MG ;;;;14713,65;1,0;AMP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483899;Contratacao Direta - Dispensa de licitacao;Medicamentos;VEDOLIZUMABE 300MG ;;;;15640,0;1,0;AMP;;;;;;;;;;licitacao-2023-12_0.zip;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACETILCISTEINA 100MG/ML AMPOLA 3ML ;;;;7,1;60,0;AMP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACETILCISTEINA 100MG/ML AMPOLA 3ML ;;;;7,4;60,0;AMP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACETILCISTEINA 100MG/ML AMPOLA 3ML ;;;;7,7;60,0;AMP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACETILCISTEINA 100MG/ML AMPOLA 3ML ;;;;7,9;60,0;AMP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACETILCISTEINA 100MG/ML AMPOLA 3ML ;;;;19,55;60,0;AMP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACIDO ACETILSALICILICO 100MG TAMPONADO ;;;;0,8;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACIDO ACETILSALICILICO 100MG TAMPONADO ;;;;1,0;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACIDO ACETILSALICILICO 100MG TAMPONADO ;;;;1,1;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACIDO ACETILSALICILICO 100MG TAMPONADO ;;;;1,5;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ACIDO ACETILSALICILICO 100MG TAMPONADO ;;;;10,12;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ALLEGRA 6MG/ML 150ML CLORIDRATO DE FEXOFENADINA ;;;;87,79;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ALLEGRA 6MG/ML 150ML CLORIDRATO DE FEXOFENADINA ;;;;90,0;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ALLEGRA 6MG/ML 150ML CLORIDRATO DE FEXOFENADINA ;;;;90,5;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ALLEGRA 6MG/ML 150ML CLORIDRATO DE FEXOFENADINA ;;;;109,38;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ANLODIPINO BESILATO 10MG ;;;;0,06;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ANLODIPINO BESILATO 10MG ;;;;0,16;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ANLODIPINO BESILATO 10MG ;;;;0,89;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ANLODIPINO BESILATO 10MG ;;;;0,92;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ANLODIPINO BESILATO 10MG ;;;;1,42;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ATORVASTATINA 40MG ;;;;1,19;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ATORVASTATINA 40MG ;;;;1,49;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ATORVASTATINA 40MG ;;;;4,89;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ATORVASTATINA 40MG ;;;;5,39;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;ATORVASTATINA 40MG ;;;;5,89;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BISOPROLOL HEMIFUMARATO 5 MG COMPRIMIDO REVESTIDO ;;;;0,33;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BISOPROLOL HEMIFUMARATO 5 MG COMPRIMIDO REVESTIDO ;;;;1,79;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BISOPROLOL HEMIFUMARATO 5 MG COMPRIMIDO REVESTIDO ;;;;1,93;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BISOPROLOL HEMIFUMARATO 5 MG COMPRIMIDO REVESTIDO ;;;;1,98;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BISOPROLOL HEMIFUMARATO 5 MG COMPRIMIDO REVESTIDO ;;;;2,48;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BLISGLICINATO FERROSO  250MG/ML FR GOT PLAS 30ML ;;;;61,41;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BLISGLICINATO FERROSO  250MG/ML FR GOT PLAS 30ML ;;;;61,99;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BLISGLICINATO FERROSO  250MG/ML FR GOT PLAS 30ML ;;;;62,49;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BLISGLICINATO FERROSO  250MG/ML FR GOT PLAS 30ML ;;;;85,31;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BLISGLICINATO FERROSO  250MG/ML FR GOT PLAS 30ML ;;;;1990,67;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BROMOPRIDA 10 MG. ;;;;0,79;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BROMOPRIDA 10 MG. ;;;;1,46;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BROMOPRIDA 10 MG. ;;;;1,6;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BROMOPRIDA 10 MG. ;;;;2,1;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BROMOPRIDA 10 MG. ;;;;3,16;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BUDESONIDA PULMICORT 0,25MG/ML SUSP.P/ NEBUL.2ML ;;;;11,19;120,0;FLC;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BUDESONIDA PULMICORT 0,25MG/ML SUSP.P/ NEBUL.2ML ;;;;13,71;120,0;FLC;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BUDESONIDA PULMICORT 0,25MG/ML SUSP.P/ NEBUL.2ML ;;;;14,2;120,0;FLC;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BUDESONIDA PULMICORT 0,25MG/ML SUSP.P/ NEBUL.2ML ;;;;14,44;120,0;FLC;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;BUDESONIDA PULMICORT 0,25MG/ML SUSP.P/ NEBUL.2ML ;;;;14,7;120,0;FLC;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CICLOBENZAPRINA CLORIDRATO 5MG ;;;;0,6;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CICLOBENZAPRINA CLORIDRATO 5MG ;;;;1,22;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CICLOBENZAPRINA CLORIDRATO 5MG ;;;;1,45;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CICLOBENZAPRINA CLORIDRATO 5MG ;;;;1,95;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CICLOBENZAPRINA CLORIDRATO 5MG ;;;;16,8;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL A(DIPROPIONATO DE BECLOMETASONA 400MCG/ML FLACONETE 2ML;;;;8,7;90,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL A(DIPROPIONATO DE BECLOMETASONA 400MCG/ML FLACONETE 2ML;;;;8,9;90,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL A(DIPROPIONATO DE BECLOMETASONA 400MCG/ML FLACONETE 2ML;;;;9,4;90,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL A(DIPROPIONATO DE BECLOMETASONA 400MCG/ML FLACONETE 2ML;;;;11,73;90,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
